client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392408.mp3	4ac6a92e11d20e5e3be9fae4e479b033129a7b361177c9ee63ab894372d2b68b	Phải về quán nằm nghỉ lúc nào khỏe thì đi		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392409.mp3	4af31b8afe0979d0ba5f593c2ecbb1b1bdf0e3da8d93197c7903be1244b90f44	Nhưng mà tôi được người ta nhờ vả		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392410.mp3	425bf360b867737407fd040c0aa4957eadc95bb03f7008c65f22b886bd84fb06	Tháng mười về thu cũng thật đáng yêu		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392411.mp3	23a356cd97fda954fac95b5366c90f3a46a6a2e41b6995d30f46ed0604576e0a	Và điều này trình thấy chính xác		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392412.mp3	1e0c8be2f8909907b6f527182109bc08fb4ee9f807dcf52c7b8f6df267dc55d2	bát hương của bố con bốc cháy thì liên quan gì đến con Thảo		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392413.mp3	25aa7352e0e0630232712d0c6720b13527d9a5286f305dbb7c95017df2e2718c	Chỉ cần bản thân mình được an toàn		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392414.mp3	3e88b9f88da1199bd54a6726ac86cbcaa7bba767c28b40c251fc8325e488d55a	Từ bị giam ở Trung Quốc		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392415.mp3	2328ded048b34677b2646690de619dbd0d261053764190666cf31b24a9b90a5c	lúc cháu giật mình tỉnh dậy thì cháu còn bị rét run		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392416.mp3	02b77a855f7a845c0d7db12ef3c85cf500cdbc8533ddaa0374a6edce04472338	Xuống đi...lão biết thế nào		0	0	twenties	female_feminine			vi	
47f3bb7db8ec3ee4a40b5742a07e65d5da00480c73902ba219ce27d01da6c56b40bbd2a23b8a690cce681cb7a455ee0c5cba041724f40db80066af736e07fca2	common_voice_vi_42392417.mp3	3511c9e08bcfbb41003ccf4b1612455dc0d9d74ff5bb098c3002b52fcccad2dc	lòng tin		0	0	twenties	female_feminine			vi	
a01b58c70849f438e18a21e4dcf49ad7a20c3f9e14bc8ce899743bc873d3d7430e5f6f033f2dce141489827fd295f45bc595cc1b640fc805b981fe401aa47961	common_voice_vi_42581906.mp3	5fd1ac7861ffc036f58f379f5b81bee4e729860d354133f9d47352e55c5a2fd9	Ngôn từ hối hả liêu xiêu		0	0					vi	
a01b58c70849f438e18a21e4dcf49ad7a20c3f9e14bc8ce899743bc873d3d7430e5f6f033f2dce141489827fd295f45bc595cc1b640fc805b981fe401aa47961	common_voice_vi_42581907.mp3	7195e07db4c183fd141cfe84c47ddaa061cb5485312aea1c50f1308f35b26dfb	Tháng mười về em yêu ơi có biết		0	0					vi	
7be1c5b5bab1cdb42fe368be970fada0a25509f82dc5fca64a794a61040e85b7b1959ca51c7325b94209df36272c057e109200ac932f9129ee802010bf11abb5	common_voice_vi_42613933.mp3	4565757b6f931f0fb6e377db124bc54a05e96ef409ba5f660db8bcc612c7e090	Cô cũng Không Cảm nhận được nó đang ở bên cạnh mình không nữa		0	0					vi	
7be1c5b5bab1cdb42fe368be970fada0a25509f82dc5fca64a794a61040e85b7b1959ca51c7325b94209df36272c057e109200ac932f9129ee802010bf11abb5	common_voice_vi_42613934.mp3	3de7fd63429aebaf4595e8083d34c684bcb65ec01a25208c49df5bd07ef5e79a	Điều khoản sử dụng		0	0					vi	
7be1c5b5bab1cdb42fe368be970fada0a25509f82dc5fca64a794a61040e85b7b1959ca51c7325b94209df36272c057e109200ac932f9129ee802010bf11abb5	common_voice_vi_42613935.mp3	272a1d8ba08850c18d39ae3dd568da74bc634d76121ae264c4d306c790034169	Bánh kẹo nước ngọt		0	0					vi	
7be1c5b5bab1cdb42fe368be970fada0a25509f82dc5fca64a794a61040e85b7b1959ca51c7325b94209df36272c057e109200ac932f9129ee802010bf11abb5	common_voice_vi_42613936.mp3	4840bdb0bb762954606e24a0fbb8caf46f0de7552bc809e109768777f1b35e9e	Tháng mười lắm kẻ sang ngang		0	0					vi	
7be1c5b5bab1cdb42fe368be970fada0a25509f82dc5fca64a794a61040e85b7b1959ca51c7325b94209df36272c057e109200ac932f9129ee802010bf11abb5	common_voice_vi_42613937.mp3	4bb04f045de398aec17ab74e165c74519ef1e3c98d01bc3ff9e0c3a9b3b009b2	Rồi hơn một giờ đồng hồ trôi qua		0	0					vi	
7be1c5b5bab1cdb42fe368be970fada0a25509f82dc5fca64a794a61040e85b7b1959ca51c7325b94209df36272c057e109200ac932f9129ee802010bf11abb5	common_voice_vi_42613938.mp3	0e70f551d68b7a94b082c8481995ac3b8f326f1ee5396dc4d63c1b5fe0dd0a5a	Cô ta		0	0					vi	
